,campaign_id,campaign_name,campaign_launch_date,campaign_end_date
3179,CAMP_71790c70,Flash Bundle Blitz,2026-01-31,2026-03-15
3180,CAMP_3a7188eb,Spring Data Boost,2026-02-08,2026-02-19
3181,CAMP_71790c70,Flash Bundle Blitz,2026-02-20,2026-03-10
3182,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-10,2026-01-12
3183,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-15,2026-02-18
3184,CAMP_3a7188eb,Spring Data Boost,2026-03-02,2026-03-31
3185,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-21,2026-04-15
3186,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-11,2026-02-03
3187,CAMP_3a7188eb,Spring Data Boost,2026-02-19,2026-03-27
3188,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-10,2026-04-06
3189,CAMP_3a7188eb,Spring Data Boost,2026-02-07,2026-03-29
3190,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-19,2026-02-23
3191,CAMP_3a7188eb,Spring Data Boost,2026-01-16,2026-02-26
3192,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-22,2026-04-11
3193,CAMP_71790c70,Flash Bundle Blitz,2026-02-27,2026-04-09
3194,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-27,2026-04-13
3195,CAMP_71790c70,Flash Bundle Blitz,2026-01-25,2026-02-26
3196,CAMP_71790c70,Flash Bundle Blitz,2026-03-05,2026-04-09
3197,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-27,2026-04-09
3198,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-09,2026-02-08
3199,CAMP_3a7188eb,Spring Data Boost,2026-02-25,2026-04-07
3200,CAMP_71790c70,Flash Bundle Blitz,2026-02-02,2026-04-01
3201,CAMP_71790c70,Flash Bundle Blitz,2026-01-18,2026-03-14
3202,CAMP_3a7188eb,Spring Data Boost,2026-02-09,2026-03-12
3203,CAMP_71790c70,Flash Bundle Blitz,2026-02-13,2026-02-17
3204,CAMP_71790c70,Flash Bundle Blitz,2026-01-10,2026-03-03
3205,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-03-02,2026-03-16
3206,CAMP_568269e4,Loyalty Reward Drive,2026-01-25,2026-03-04
3207,CAMP_71790c70,Flash Bundle Blitz,2026-01-21,2026-02-10
3208,CAMP_568269e4,Loyalty Reward Drive,2026-01-26,2026-02-13
3209,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-14,2026-01-31
3210,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-18,2026-02-20
3211,CAMP_71790c70,Flash Bundle Blitz,2026-02-15,2026-04-14
3212,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-08,2026-02-21
3213,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-28,2026-04-07
3214,CAMP_71790c70,Flash Bundle Blitz,2026-02-17,2026-03-02
3215,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-21,2026-03-03
3216,CAMP_71790c70,Flash Bundle Blitz,2026-02-23,2026-03-28
3217,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-10,2026-02-15
3218,CAMP_71790c70,Flash Bundle Blitz,2026-01-13,2026-02-26
3219,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-10,2026-02-21
3220,CAMP_71790c70,Flash Bundle Blitz,2026-01-16,2026-03-08
3221,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-01,2026-03-31
3222,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-25,2026-03-06
3223,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-24,2026-02-19
3224,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-15,2026-02-04
3225,CAMP_3a7188eb,Spring Data Boost,2026-02-11,2026-02-14
3226,CAMP_3a7188eb,Spring Data Boost,2026-02-08,2026-03-05
3227,CAMP_3a7188eb,Spring Data Boost,2026-02-05,2026-03-01
3228,CAMP_3a7188eb,Spring Data Boost,2026-01-17,2026-01-24
3229,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-25,2026-03-01
3230,CAMP_71790c70,Flash Bundle Blitz,2026-02-12,2026-03-17
3231,CAMP_71790c70,Flash Bundle Blitz,2026-03-10,2026-04-09
3232,CAMP_3a7188eb,Spring Data Boost,2026-03-08,2026-03-26
3233,CAMP_568269e4,Loyalty Reward Drive,2026-02-17,2026-03-31
3234,CAMP_568269e4,Loyalty Reward Drive,2026-02-12,2026-02-22
3235,CAMP_568269e4,Loyalty Reward Drive,2026-03-07,2026-04-08
3236,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-14,2026-02-28
3237,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-09,2026-02-22
3238,CAMP_568269e4,Loyalty Reward Drive,2026-01-16,2026-02-24
3239,CAMP_71790c70,Flash Bundle Blitz,2026-02-18,2026-03-15
3240,CAMP_568269e4,Loyalty Reward Drive,2026-01-22,2026-01-25
3241,CAMP_568269e4,Loyalty Reward Drive,2026-01-24,2026-03-02
3242,CAMP_71790c70,Flash Bundle Blitz,2026-01-15,2026-02-27
3243,CAMP_3a7188eb,Spring Data Boost,2026-01-09,2026-01-17
3244,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-25,2026-02-25
3245,CAMP_568269e4,Loyalty Reward Drive,2026-03-05,2026-05-03
3246,CAMP_71790c70,Flash Bundle Blitz,2026-01-29,2026-02-26
3247,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-10,2026-01-24
3248,CAMP_71790c70,Flash Bundle Blitz,2026-03-08,2026-04-29
3249,CAMP_3a7188eb,Spring Data Boost,2026-03-10,2026-05-09
3250,CAMP_568269e4,Loyalty Reward Drive,2026-02-11,2026-02-17
3251,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-10,2026-04-02
3252,CAMP_568269e4,Loyalty Reward Drive,2026-02-16,2026-03-12
3253,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-09,2026-02-07
3254,CAMP_568269e4,Loyalty Reward Drive,2026-02-21,2026-03-05
3255,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-18,2026-03-16
3256,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-23,2026-04-13
3257,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-24,2026-02-13
3258,CAMP_568269e4,Loyalty Reward Drive,2026-02-19,2026-04-07
3259,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-12,2026-02-18
3260,CAMP_71790c70,Flash Bundle Blitz,2026-03-03,2026-04-24
3261,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-26,2026-04-07
3262,CAMP_3a7188eb,Spring Data Boost,2026-01-19,2026-02-11
3263,CAMP_71790c70,Flash Bundle Blitz,2026-02-28,2026-04-28
3264,CAMP_71790c70,Flash Bundle Blitz,2026-01-18,2026-03-02
3265,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-19,2026-04-20
3266,CAMP_71790c70,Flash Bundle Blitz,2026-01-30,2026-03-01
3267,CAMP_3a7188eb,Spring Data Boost,2026-02-11,2026-03-06
3268,CAMP_3a7188eb,Spring Data Boost,2026-01-18,2026-01-21
3269,CAMP_568269e4,Loyalty Reward Drive,2026-01-11,2026-02-27
3270,CAMP_568269e4,Loyalty Reward Drive,2026-02-09,2026-03-31
3271,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-03-01,2026-04-26
3272,CAMP_3a7188eb,Spring Data Boost,2026-02-07,2026-03-11
3273,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-17,2026-03-24
3274,CAMP_568269e4,Loyalty Reward Drive,2026-01-15,2026-03-08
3275,CAMP_71790c70,Flash Bundle Blitz,2026-01-28,2026-02-08
3276,CAMP_568269e4,Loyalty Reward Drive,2026-02-03,2026-03-28
3277,CAMP_3a7188eb,Spring Data Boost,2026-02-17,2026-03-04
3278,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-27,2026-03-23
3279,CAMP_71790c70,Flash Bundle Blitz,2026-02-23,2026-03-07
3280,CAMP_568269e4,Loyalty Reward Drive,2026-02-08,2026-03-19
3281,CAMP_568269e4,Loyalty Reward Drive,2026-01-22,2026-03-21
3282,CAMP_71790c70,Flash Bundle Blitz,2026-01-12,2026-01-23
3283,CAMP_568269e4,Loyalty Reward Drive,2026-02-12,2026-03-15
3284,CAMP_568269e4,Loyalty Reward Drive,2026-01-19,2026-01-24
3285,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-17,2026-04-03
3286,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-27,2026-03-18
3287,CAMP_71790c70,Flash Bundle Blitz,2026-02-25,2026-04-01
3288,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-03-02,2026-03-11
3289,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-29,2026-02-06
3290,CAMP_71790c70,Flash Bundle Blitz,2026-02-09,2026-03-12
3291,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-25,2026-02-21
3292,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-28,2026-02-26
3293,CAMP_71790c70,Flash Bundle Blitz,2026-01-10,2026-01-27
3294,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-21,2026-03-25
3295,CAMP_568269e4,Loyalty Reward Drive,2026-02-10,2026-03-08
3296,CAMP_71790c70,Flash Bundle Blitz,2026-02-06,2026-04-03
3297,CAMP_71790c70,Flash Bundle Blitz,2026-03-04,2026-03-15
3298,CAMP_71790c70,Flash Bundle Blitz,2026-02-07,2026-02-12
3299,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-21,2026-04-02
3300,CAMP_568269e4,Loyalty Reward Drive,2026-02-15,2026-02-24
3301,CAMP_71790c70,Flash Bundle Blitz,2026-01-23,2026-02-06
3302,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-14,2026-04-01
3303,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-03-03,2026-03-22
3304,CAMP_71790c70,Flash Bundle Blitz,2026-02-20,2026-03-28
3305,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-29,2026-02-03
3306,CAMP_568269e4,Loyalty Reward Drive,2026-02-12,2026-03-12
3307,CAMP_71790c70,Flash Bundle Blitz,2026-02-08,2026-03-13
3308,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-23,2026-01-26
3309,CAMP_71790c70,Flash Bundle Blitz,2026-01-30,2026-02-14
3310,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-03-09,2026-04-13
3311,CAMP_568269e4,Loyalty Reward Drive,2026-01-31,2026-03-02
3312,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-21,2026-03-01
3313,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-16,2026-04-13
3314,CAMP_568269e4,Loyalty Reward Drive,2026-01-24,2026-02-08
3315,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-06,2026-03-20
3316,CAMP_568269e4,Loyalty Reward Drive,2026-02-14,2026-03-29
3317,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-03-01,2026-04-20
3318,CAMP_568269e4,Loyalty Reward Drive,2026-02-19,2026-03-15
3319,CAMP_568269e4,Loyalty Reward Drive,2026-02-18,2026-03-14
3320,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-21,2026-02-06
3321,CAMP_3a7188eb,Spring Data Boost,2026-01-30,2026-03-23
3322,CAMP_3a7188eb,Spring Data Boost,2026-03-04,2026-04-21
3323,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-14,2026-03-10
3324,CAMP_3a7188eb,Spring Data Boost,2026-02-11,2026-02-25
3325,CAMP_568269e4,Loyalty Reward Drive,2026-02-08,2026-04-09
3326,CAMP_71790c70,Flash Bundle Blitz,2026-02-24,2026-03-24
3327,CAMP_3a7188eb,Spring Data Boost,2026-02-10,2026-03-09
3328,CAMP_71790c70,Flash Bundle Blitz,2026-03-01,2026-04-09
3329,CAMP_3a7188eb,Spring Data Boost,2026-02-08,2026-03-11
3330,CAMP_568269e4,Loyalty Reward Drive,2026-03-02,2026-03-05
3331,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-12,2026-02-02
3332,CAMP_3a7188eb,Spring Data Boost,2026-02-11,2026-03-12
3333,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-03-07,2026-04-07
3334,CAMP_568269e4,Loyalty Reward Drive,2026-02-01,2026-03-17
3335,CAMP_3a7188eb,Spring Data Boost,2026-03-03,2026-03-05
3336,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-20,2026-04-01
3337,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-17,2026-02-25
3338,CAMP_3a7188eb,Spring Data Boost,2026-01-30,2026-02-25
3339,CAMP_568269e4,Loyalty Reward Drive,2026-03-02,2026-03-05
3340,CAMP_71790c70,Flash Bundle Blitz,2026-03-07,2026-04-17
3341,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-14,2026-01-27
3342,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-23,2026-02-24
3343,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-31,2026-02-13
3344,CAMP_3a7188eb,Spring Data Boost,2026-01-20,2026-02-04
3345,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-03-04,2026-04-06
3346,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-10,2026-02-13
3347,CAMP_568269e4,Loyalty Reward Drive,2026-02-28,2026-03-26
3348,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-29,2026-03-02
3349,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-23,2026-03-28
3350,CAMP_3a7188eb,Spring Data Boost,2026-01-25,2026-01-30
3351,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-15,2026-04-04
3352,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-18,2026-02-25
3353,CAMP_568269e4,Loyalty Reward Drive,2026-02-23,2026-02-25
3354,CAMP_3a7188eb,Spring Data Boost,2026-03-01,2026-03-10
3355,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-10,2026-01-12
3356,CAMP_3a7188eb,Spring Data Boost,2026-01-25,2026-03-15
3357,CAMP_568269e4,Loyalty Reward Drive,2026-02-28,2026-03-10
3358,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-03-01,2026-04-24
3359,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-24,2026-02-26
3360,CAMP_71790c70,Flash Bundle Blitz,2026-02-04,2026-02-28
3361,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-18,2026-03-16
3362,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-03-08,2026-03-21
3363,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-13,2026-03-28
3364,CAMP_568269e4,Loyalty Reward Drive,2026-02-22,2026-04-03
3365,CAMP_71790c70,Flash Bundle Blitz,2026-02-03,2026-02-25
3366,CAMP_71790c70,Flash Bundle Blitz,2026-02-12,2026-02-21
3367,CAMP_3a7188eb,Spring Data Boost,2026-02-13,2026-03-12
3368,CAMP_3a7188eb,Spring Data Boost,2026-01-30,2026-02-19
3369,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-25,2026-02-27
3370,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-28,2026-04-09
3371,CAMP_71790c70,Flash Bundle Blitz,2026-01-12,2026-02-04
3372,CAMP_3a7188eb,Spring Data Boost,2026-02-13,2026-03-17
3373,CAMP_3a7188eb,Spring Data Boost,2026-01-20,2026-01-27
3374,CAMP_568269e4,Loyalty Reward Drive,2026-02-04,2026-02-18
3375,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-10,2026-04-09
3376,CAMP_71790c70,Flash Bundle Blitz,2026-02-11,2026-03-21
3377,CAMP_71790c70,Flash Bundle Blitz,2026-01-12,2026-02-02
3378,CAMP_3a7188eb,Spring Data Boost,2026-03-09,2026-03-11
3379,CAMP_71790c70,Flash Bundle Blitz,2026-03-08,2026-05-01
3380,CAMP_568269e4,Loyalty Reward Drive,2026-03-06,2026-04-01
3381,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-20,2026-02-11
3382,CAMP_71790c70,Flash Bundle Blitz,2026-01-11,2026-03-07
3383,CAMP_3a7188eb,Spring Data Boost,2026-02-05,2026-02-10
3384,CAMP_568269e4,Loyalty Reward Drive,2026-03-07,2026-03-18
3385,CAMP_3a7188eb,Spring Data Boost,2026-02-06,2026-03-10
3386,CAMP_3a7188eb,Spring Data Boost,2026-01-30,2026-02-19
3387,CAMP_3a7188eb,Spring Data Boost,2026-03-04,2026-04-02
3388,CAMP_3a7188eb,Spring Data Boost,2026-01-13,2026-02-23
3389,CAMP_71790c70,Flash Bundle Blitz,2026-02-25,2026-03-30
3390,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-03,2026-03-27
3391,CAMP_568269e4,Loyalty Reward Drive,2026-02-13,2026-03-28
3392,CAMP_71790c70,Flash Bundle Blitz,2026-01-25,2026-03-26
3393,CAMP_3a7188eb,Spring Data Boost,2026-02-15,2026-03-15
3394,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-27,2026-03-28
3395,CAMP_71790c70,Flash Bundle Blitz,2026-03-09,2026-04-05
3396,CAMP_3a7188eb,Spring Data Boost,2026-02-22,2026-03-03
3397,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-21,2026-04-08
3398,CAMP_568269e4,Loyalty Reward Drive,2026-03-08,2026-04-06
3399,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-26,2026-03-19
3400,CAMP_71790c70,Flash Bundle Blitz,2026-02-19,2026-03-14
3401,CAMP_3a7188eb,Spring Data Boost,2026-03-04,2026-04-15
3402,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-09,2026-02-14
3403,CAMP_3a7188eb,Spring Data Boost,2026-02-01,2026-03-20
3404,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-22,2026-03-22
3405,CAMP_71790c70,Flash Bundle Blitz,2026-01-14,2026-02-02
3406,CAMP_568269e4,Loyalty Reward Drive,2026-01-09,2026-01-18
3407,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-03-06,2026-04-26
3408,CAMP_71790c70,Flash Bundle Blitz,2026-01-11,2026-02-05
3409,CAMP_568269e4,Loyalty Reward Drive,2026-02-22,2026-03-10
3410,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-27,2026-01-28
3411,CAMP_568269e4,Loyalty Reward Drive,2026-01-27,2026-02-12
3412,CAMP_3a7188eb,Spring Data Boost,2026-01-10,2026-03-01
3413,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-27,2026-02-26
3414,CAMP_3a7188eb,Spring Data Boost,2026-02-20,2026-03-12
3415,CAMP_568269e4,Loyalty Reward Drive,2026-03-01,2026-04-04
3416,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-28,2026-02-19
3417,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-15,2026-01-20
3418,CAMP_568269e4,Loyalty Reward Drive,2026-02-19,2026-04-18
3419,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-21,2026-03-11
3420,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-25,2026-02-18
3421,CAMP_568269e4,Loyalty Reward Drive,2026-02-28,2026-03-04
3422,CAMP_3a7188eb,Spring Data Boost,2026-01-15,2026-01-19
3423,CAMP_71790c70,Flash Bundle Blitz,2026-01-27,2026-03-22
3424,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-07,2026-04-01
3425,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-13,2026-02-18
3426,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-13,2026-02-17
3427,CAMP_3a7188eb,Spring Data Boost,2026-01-21,2026-03-21
3428,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-10,2026-02-23
3429,CAMP_71790c70,Flash Bundle Blitz,2026-02-07,2026-04-07
3430,CAMP_3a7188eb,Spring Data Boost,2026-03-04,2026-04-13
3431,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-15,2026-02-06
3432,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-03-03,2026-03-07
3433,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-31,2026-02-01
3434,CAMP_3a7188eb,Spring Data Boost,2026-02-21,2026-03-18
3435,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-03-01,2026-03-04
3436,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-28,2026-04-07
3437,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-09,2026-02-13
3438,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-03-06,2026-03-19
3439,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-23,2026-04-13
3440,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-23,2026-02-02
3441,CAMP_568269e4,Loyalty Reward Drive,2026-02-15,2026-02-19
3442,CAMP_71790c70,Flash Bundle Blitz,2026-02-15,2026-04-16
3443,CAMP_3a7188eb,Spring Data Boost,2026-02-28,2026-04-04
3444,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-21,2026-01-23
3445,CAMP_568269e4,Loyalty Reward Drive,2026-03-02,2026-04-01
3446,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-03-08,2026-03-12
3447,CAMP_3a7188eb,Spring Data Boost,2026-02-10,2026-03-28
3448,CAMP_71790c70,Flash Bundle Blitz,2026-01-31,2026-03-26
3449,CAMP_3a7188eb,Spring Data Boost,2026-03-01,2026-04-06
3450,CAMP_568269e4,Loyalty Reward Drive,2026-01-26,2026-02-09
3451,CAMP_71790c70,Flash Bundle Blitz,2026-02-03,2026-03-29
3452,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-13,2026-03-08
3453,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-10,2026-02-28
3454,CAMP_3a7188eb,Spring Data Boost,2026-01-21,2026-03-03
3455,CAMP_3a7188eb,Spring Data Boost,2026-02-27,2026-03-24
3456,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-21,2026-01-25
3457,CAMP_71790c70,Flash Bundle Blitz,2026-02-04,2026-03-18
3458,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-13,2026-03-31
3459,CAMP_568269e4,Loyalty Reward Drive,2026-01-29,2026-03-27
3460,CAMP_568269e4,Loyalty Reward Drive,2026-02-23,2026-02-25
3461,CAMP_3a7188eb,Spring Data Boost,2026-02-02,2026-04-02
3462,CAMP_71790c70,Flash Bundle Blitz,2026-03-07,2026-04-14
3463,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-14,2026-03-25
3464,CAMP_3a7188eb,Spring Data Boost,2026-01-26,2026-02-15
3465,CAMP_568269e4,Loyalty Reward Drive,2026-02-22,2026-03-19
3466,CAMP_71790c70,Flash Bundle Blitz,2026-02-03,2026-04-02
3467,CAMP_71790c70,Flash Bundle Blitz,2026-02-19,2026-03-06
3468,CAMP_3a7188eb,Spring Data Boost,2026-02-15,2026-04-10
3469,CAMP_3a7188eb,Spring Data Boost,2026-02-06,2026-02-10
3470,CAMP_568269e4,Loyalty Reward Drive,2026-02-11,2026-03-01
3471,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-28,2026-02-20
3472,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-22,2026-03-22
3473,CAMP_3a7188eb,Spring Data Boost,2026-03-08,2026-05-04
3474,CAMP_71790c70,Flash Bundle Blitz,2026-02-14,2026-04-13
3475,CAMP_71790c70,Flash Bundle Blitz,2026-03-03,2026-03-23
3476,CAMP_568269e4,Loyalty Reward Drive,2026-01-09,2026-01-11
3477,CAMP_3a7188eb,Spring Data Boost,2026-03-08,2026-04-17
3478,CAMP_568269e4,Loyalty Reward Drive,2026-01-15,2026-02-01
3479,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-25,2026-03-04
3480,CAMP_71790c70,Flash Bundle Blitz,2026-01-29,2026-02-10
3481,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-15,2026-03-23
3482,CAMP_568269e4,Loyalty Reward Drive,2026-03-09,2026-05-01
3483,CAMP_3a7188eb,Spring Data Boost,2026-02-20,2026-04-16
3484,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-03-02,2026-04-26
3485,CAMP_568269e4,Loyalty Reward Drive,2026-01-21,2026-02-25
3486,CAMP_568269e4,Loyalty Reward Drive,2026-02-08,2026-02-22
3487,CAMP_568269e4,Loyalty Reward Drive,2026-02-28,2026-03-18
3488,CAMP_3a7188eb,Spring Data Boost,2026-02-24,2026-03-22
3489,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-22,2026-01-31
3490,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-03-02,2026-03-05
3491,CAMP_568269e4,Loyalty Reward Drive,2026-02-27,2026-04-09
3492,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-27,2026-02-24
3493,CAMP_71790c70,Flash Bundle Blitz,2026-03-02,2026-03-28
3494,CAMP_71790c70,Flash Bundle Blitz,2026-01-23,2026-02-10
3495,CAMP_3a7188eb,Spring Data Boost,2026-02-11,2026-03-23
3496,CAMP_568269e4,Loyalty Reward Drive,2026-01-31,2026-03-03
3497,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-19,2026-01-21
3498,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-14,2026-03-14
3499,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-13,2026-03-09
3500,CAMP_71790c70,Flash Bundle Blitz,2026-03-08,2026-03-25
3501,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-13,2026-03-14
3502,CAMP_3a7188eb,Spring Data Boost,2026-02-16,2026-03-17
3503,CAMP_568269e4,Loyalty Reward Drive,2026-02-02,2026-03-17
3504,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-24,2026-03-21
3505,CAMP_3a7188eb,Spring Data Boost,2026-02-20,2026-04-03
3506,CAMP_3a7188eb,Spring Data Boost,2026-01-21,2026-02-18
3507,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-09,2026-01-19
3508,CAMP_3a7188eb,Spring Data Boost,2026-03-07,2026-04-30
3509,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-26,2026-04-26
3510,CAMP_71790c70,Flash Bundle Blitz,2026-02-21,2026-03-02
3511,CAMP_568269e4,Loyalty Reward Drive,2026-02-21,2026-03-04
3512,CAMP_71790c70,Flash Bundle Blitz,2026-02-21,2026-03-29
3513,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-21,2026-02-15
3514,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-23,2026-04-22
3515,CAMP_568269e4,Loyalty Reward Drive,2026-02-03,2026-04-04
3516,CAMP_3a7188eb,Spring Data Boost,2026-02-16,2026-02-21
3517,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-09,2026-03-13
3518,CAMP_568269e4,Loyalty Reward Drive,2026-03-03,2026-03-06
3519,CAMP_71790c70,Flash Bundle Blitz,2026-02-26,2026-03-22
3520,CAMP_3a7188eb,Spring Data Boost,2026-02-03,2026-03-18
3521,CAMP_71790c70,Flash Bundle Blitz,2026-02-09,2026-03-24
3522,CAMP_3a7188eb,Spring Data Boost,2026-02-27,2026-04-23
3523,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-09,2026-03-27
3524,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-18,2026-02-21
